,id,Agent Name,Leader 1,Leader Name,Month Start Date,Location,Calls Answered,Calls Not Answered,Not Answered Rate,Met Not Answered Rate,Not Answered Percent < 5,Calls Offered,Total Duration,Agent Avg Duration,Transfers,Sentiment,Sentiment Score >= 0,Met Sentiment Goal
768,64,"Omar, Neller",5,"Silvan, Gallardo",2021-01-01,Halifax,415.0,0.0,0.0,True,5,415.0,1660.0,4.0,,73.0,0,True
769,64,"Omar, Neller",5,"Silvan, Gallardo",2021-02-01,Halifax,364.0,83.0,0.18568232662192394,False,5,447.0,7152.0,19.64835164835165,,94.0,0,True
770,64,"Omar, Neller",5,"Silvan, Gallardo",2021-03-01,Halifax,597.0,57.0,0.0871559633027523,False,5,654.0,10464.0,17.527638190954775,,-23.0,0,False
771,64,"Omar, Neller",5,"Silvan, Gallardo",2021-04-01,Halifax,767.0,6.0,0.007761966364812419,True,5,773.0,6184.0,8.0625814863103,,6.0,0,True
772,64,"Omar, Neller",5,"Silvan, Gallardo",2021-05-01,Halifax,417.0,48.0,0.1032258064516129,False,5,465.0,6510.0,15.611510791366907,27.0,-74.0,0,False
773,64,"Omar, Neller",5,"Silvan, Gallardo",2021-06-01,Halifax,535.0,46.0,0.07917383820998279,False,5,581.0,4648.0,8.687850467289719,14.0,-26.0,0,False
774,64,"Omar, Neller",5,"Silvan, Gallardo",2021-07-01,Halifax,386.0,68.0,0.14977973568281938,False,5,454.0,5448.0,14.1139896373057,17.0,57.0,0,True
775,64,"Omar, Neller",5,"Silvan, Gallardo",2021-08-01,Halifax,637.0,24.0,0.036308623298033284,True,5,661.0,10576.0,16.60282574568289,26.0,99.0,0,True
776,64,"Omar, Neller",5,"Silvan, Gallardo",2021-09-01,Halifax,665.0,51.0,0.0712290502793296,False,5,716.0,12172.0,18.30375939849624,1.0,-16.0,0,False
777,64,"Omar, Neller",5,"Silvan, Gallardo",2021-10-01,Halifax,405.0,84.0,0.17177914110429449,False,5,489.0,5379.0,13.281481481481482,23.0,50.0,0,True
778,64,"Omar, Neller",5,"Silvan, Gallardo",2021-11-01,Halifax,692.0,22.0,0.03081232492997199,True,5,714.0,14994.0,21.667630057803468,20.0,3.0,0,True
779,64,"Omar, Neller",5,"Silvan, Gallardo",2021-12-01,Halifax,766.0,54.0,0.06585365853658537,False,5,820.0,4920.0,6.422976501305483,17.0,88.0,0,True
780,77,"Curtice, Flintoff",5,"Silvan, Gallardo",2021-01-01,Halifax,765.0,18.0,0.022988505747126436,True,5,783.0,4698.0,6.141176470588236,,-100.0,0,False
781,77,"Curtice, Flintoff",5,"Silvan, Gallardo",2021-02-01,Halifax,562.0,81.0,0.12597200622083982,False,5,643.0,3858.0,6.864768683274021,,-66.0,0,False
782,77,"Curtice, Flintoff",5,"Silvan, Gallardo",2021-03-01,Halifax,397.0,67.0,0.14439655172413793,False,5,464.0,7424.0,18.700251889168765,,71.0,0,True
783,77,"Curtice, Flintoff",5,"Silvan, Gallardo",2021-04-01,Halifax,430.0,1.0,0.002320185614849188,True,5,431.0,2155.0,5.011627906976744,,-72.0,0,False
784,77,"Curtice, Flintoff",5,"Silvan, Gallardo",2021-05-01,Halifax,402.0,58.0,0.12608695652173912,False,5,460.0,6440.0,16.019900497512438,12.0,72.0,0,True
785,77,"Curtice, Flintoff",5,"Silvan, Gallardo",2021-06-01,Halifax,557.0,44.0,0.07321131447587355,False,5,601.0,9616.0,17.26391382405745,13.0,-31.0,0,False
786,77,"Curtice, Flintoff",5,"Silvan, Gallardo",2021-07-01,Halifax,744.0,34.0,0.043701799485861184,True,5,778.0,2334.0,3.1370967741935485,18.0,26.0,0,True
787,77,"Curtice, Flintoff",5,"Silvan, Gallardo",2021-08-01,Halifax,707.0,39.0,0.05227882037533512,False,5,746.0,7460.0,10.551626591230551,11.0,-91.0,0,False
788,77,"Curtice, Flintoff",5,"Silvan, Gallardo",2021-09-01,Halifax,967.0,0.0,0.0,True,5,967.0,10637.0,11.0,25.0,-35.0,0,False
789,77,"Curtice, Flintoff",5,"Silvan, Gallardo",2021-10-01,Halifax,519.0,86.0,0.14214876033057852,False,5,605.0,10890.0,20.982658959537574,14.0,13.0,0,True
790,77,"Curtice, Flintoff",5,"Silvan, Gallardo",2021-11-01,Halifax,888.0,6.0,0.006711409395973154,True,5,894.0,18774.0,21.14189189189189,25.0,-49.0,0,False
791,77,"Curtice, Flintoff",5,"Silvan, Gallardo",2021-12-01,Halifax,941.0,10.0,0.010515247108307046,True,5,951.0,9510.0,10.106269925611052,16.0,91.0,0,True
792,82,"Jessalin, Montier",5,"Silvan, Gallardo",2021-01-01,Halifax,568.0,18.0,0.030716723549488054,True,5,586.0,9376.0,16.507042253521128,,78.0,0,True
793,82,"Jessalin, Montier",5,"Silvan, Gallardo",2021-02-01,Halifax,855.0,74.0,0.07965554359526372,False,5,929.0,18580.0,21.730994152046783,,69.0,0,True
794,82,"Jessalin, Montier",5,"Silvan, Gallardo",2021-03-01,Halifax,823.0,21.0,0.024881516587677725,True,5,844.0,10128.0,12.306196840826246,,78.0,0,True
795,82,"Jessalin, Montier",5,"Silvan, Gallardo",2021-04-01,Halifax,810.0,45.0,0.05263157894736842,False,5,855.0,13680.0,16.88888888888889,,-81.0,0,False
796,82,"Jessalin, Montier",5,"Silvan, Gallardo",2021-05-01,Halifax,431.0,15.0,0.033632286995515695,True,5,446.0,6244.0,14.48723897911833,4.0,-50.0,0,False
797,82,"Jessalin, Montier",5,"Silvan, Gallardo",2021-06-01,Halifax,694.0,51.0,0.06845637583892618,False,5,745.0,15645.0,22.543227665706052,14.0,79.0,0,True
798,82,"Jessalin, Montier",5,"Silvan, Gallardo",2021-07-01,Halifax,512.0,25.0,0.04655493482309125,True,5,537.0,6981.0,13.634765625,27.0,51.0,0,True
799,82,"Jessalin, Montier",5,"Silvan, Gallardo",2021-08-01,Halifax,641.0,68.0,0.09590973201692525,False,5,709.0,9217.0,14.379095163806552,9.0,-3.0,0,False
800,82,"Jessalin, Montier",5,"Silvan, Gallardo",2021-09-01,Halifax,908.0,19.0,0.020496224379719527,True,5,927.0,13905.0,15.31387665198238,3.0,-45.0,0,False
801,82,"Jessalin, Montier",5,"Silvan, Gallardo",2021-10-01,Halifax,507.0,61.0,0.1073943661971831,False,5,568.0,3408.0,6.72189349112426,12.0,23.0,0,True
802,82,"Jessalin, Montier",5,"Silvan, Gallardo",2021-11-01,Halifax,561.0,42.0,0.06965174129353234,False,5,603.0,8442.0,15.04812834224599,12.0,45.0,0,True
803,82,"Jessalin, Montier",5,"Silvan, Gallardo",2021-12-01,Halifax,374.0,28.0,0.06965174129353234,False,5,402.0,7236.0,19.3475935828877,14.0,-27.0,0,False
804,83,"Delcine, Tabb",4,"Dorian, Swallow",2021-01-01,Halifax,479.0,21.0,0.042,True,5,500.0,6500.0,13.569937369519833,,15.0,0,True
805,83,"Delcine, Tabb",4,"Dorian, Swallow",2021-02-01,Halifax,683.0,55.0,0.07452574525745258,False,5,738.0,5904.0,8.644216691068815,,-44.0,0,False
806,83,"Delcine, Tabb",4,"Dorian, Swallow",2021-03-01,Halifax,565.0,15.0,0.02586206896551724,True,5,580.0,7540.0,13.345132743362832,,59.0,0,True
807,83,"Delcine, Tabb",4,"Dorian, Swallow",2021-04-01,Halifax,916.0,85.0,0.08491508491508491,False,5,1001.0,20020.0,21.85589519650655,,-5.0,0,False
808,83,"Delcine, Tabb",4,"Dorian, Swallow",2021-05-01,Halifax,859.0,42.0,0.04661487236403995,True,5,901.0,6307.0,7.342258440046566,13.0,9.0,0,True
809,83,"Delcine, Tabb",4,"Dorian, Swallow",2021-06-01,Halifax,756.0,60.0,0.07352941176470588,False,5,816.0,5712.0,7.555555555555555,2.0,-73.0,0,False
810,83,"Delcine, Tabb",4,"Dorian, Swallow",2021-07-01,Halifax,630.0,29.0,0.04400606980273141,True,5,659.0,11203.0,17.78253968253968,22.0,43.0,0,True
811,83,"Delcine, Tabb",4,"Dorian, Swallow",2021-08-01,Halifax,719.0,71.0,0.08987341772151898,False,5,790.0,7900.0,10.987482614742698,23.0,41.0,0,True
812,83,"Delcine, Tabb",4,"Dorian, Swallow",2021-09-01,Halifax,677.0,59.0,0.08016304347826086,False,5,736.0,8832.0,13.045790251107828,25.0,-70.0,0,False
813,83,"Delcine, Tabb",4,"Dorian, Swallow",2021-10-01,Halifax,752.0,60.0,0.07389162561576355,False,5,812.0,14616.0,19.43617021276596,1.0,25.0,0,True
814,83,"Delcine, Tabb",4,"Dorian, Swallow",2021-11-01,Halifax,652.0,1.0,0.0015313935681470138,True,5,653.0,4571.0,7.0107361963190185,23.0,-63.0,0,False
815,83,"Delcine, Tabb",4,"Dorian, Swallow",2021-12-01,Halifax,557.0,6.0,0.010657193605683837,True,5,563.0,2252.0,4.043087971274685,14.0,30.0,0,True
816,84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-01-01,Halifax,538.0,22.0,0.039285714285714285,True,5,560.0,6720.0,12.490706319702602,,-75.0,0,False
817,84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-02-01,Halifax,678.0,52.0,0.07123287671232877,False,5,730.0,10220.0,15.073746312684365,,66.0,0,True
818,84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-03-01,Halifax,724.0,7.0,0.009575923392612859,True,5,731.0,4386.0,6.058011049723757,,-8.0,0,False
819,84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-04-01,Halifax,474.0,71.0,0.13027522935779817,False,5,545.0,4360.0,9.19831223628692,,-79.0,0,False
820,84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-05-01,Halifax,405.0,73.0,0.15271966527196654,False,5,478.0,9082.0,22.424691358024692,2.0,-55.0,0,False
821,84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-06-01,Halifax,899.0,60.0,0.06256517205422316,False,5,959.0,4795.0,5.333704115684093,11.0,78.0,0,True
822,84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-07-01,Halifax,886.0,6.0,0.006726457399103139,True,5,892.0,6244.0,7.047404063205418,26.0,-82.0,0,False
823,84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-08-01,Halifax,694.0,10.0,0.014204545454545454,True,5,704.0,5632.0,8.115273775216139,16.0,-91.0,0,False
824,84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-09-01,Halifax,855.0,20.0,0.022857142857142857,True,5,875.0,4375.0,5.116959064327485,21.0,47.0,0,True
825,84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-10-01,Halifax,803.0,7.0,0.008641975308641974,True,5,810.0,12960.0,16.13947696139477,13.0,64.0,0,True
826,84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-11-01,Halifax,617.0,31.0,0.047839506172839504,True,5,648.0,13608.0,22.05510534846029,7.0,79.0,0,True
827,84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-12-01,Halifax,530.0,0.0,0.0,True,5,530.0,6890.0,13.0,11.0,-25.0,0,False
828,87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-01-01,Halifax,615.0,0.0,0.0,True,5,615.0,7995.0,13.0,,-63.0,0,False
829,87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-02-01,Halifax,500.0,48.0,0.08759124087591241,False,5,548.0,4384.0,8.768,,-33.0,0,False
830,87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-03-01,Halifax,548.0,45.0,0.07588532883642496,False,5,593.0,11860.0,21.642335766423358,,67.0,0,True
831,87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-04-01,Halifax,474.0,49.0,0.09369024856596558,False,5,523.0,10983.0,23.170886075949365,,-83.0,0,False
832,87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-05-01,Halifax,921.0,49.0,0.050515463917525774,False,5,970.0,20370.0,22.117263843648207,18.0,-26.0,0,False
833,87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-06-01,Halifax,833.0,23.0,0.026869158878504672,True,5,856.0,6848.0,8.220888355342137,18.0,-79.0,0,False
834,87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-07-01,Halifax,836.0,0.0,0.0,True,5,836.0,5016.0,6.0,27.0,-54.0,0,False
835,87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-08-01,Halifax,505.0,25.0,0.04716981132075472,True,5,530.0,9010.0,17.84158415841584,2.0,-96.0,0,False
836,87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-09-01,Halifax,727.0,33.0,0.04342105263157895,True,5,760.0,2280.0,3.1361760660247593,1.0,-43.0,0,False
837,87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-10-01,Halifax,478.0,80.0,0.14336917562724014,False,5,558.0,3906.0,8.171548117154812,6.0,40.0,0,True
838,87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-11-01,Halifax,759.0,11.0,0.014285714285714285,True,5,770.0,10010.0,13.18840579710145,22.0,25.0,0,True
839,87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-12-01,Halifax,758.0,42.0,0.0525,False,5,800.0,11200.0,14.775725593667547,1.0,-67.0,0,False
840,96,"Corry, Connerry",5,"Silvan, Gallardo",2021-01-01,Halifax,669.0,24.0,0.03463203463203463,True,5,693.0,4851.0,7.251121076233184,,-92.0,0,False
841,96,"Corry, Connerry",5,"Silvan, Gallardo",2021-02-01,Halifax,962.0,3.0,0.0031088082901554403,True,5,965.0,5790.0,6.018711018711019,,-33.0,0,False
842,96,"Corry, Connerry",5,"Silvan, Gallardo",2021-03-01,Halifax,355.0,66.0,0.15676959619952494,False,5,421.0,3789.0,10.673239436619719,,-11.0,0,False
843,96,"Corry, Connerry",5,"Silvan, Gallardo",2021-04-01,Halifax,892.0,71.0,0.07372793354101766,False,5,963.0,17334.0,19.432735426008968,,21.0,0,True
844,96,"Corry, Connerry",5,"Silvan, Gallardo",2021-05-01,Halifax,863.0,69.0,0.0740343347639485,False,5,932.0,19572.0,22.679026651216684,19.0,-77.0,0,False
845,96,"Corry, Connerry",5,"Silvan, Gallardo",2021-06-01,Halifax,857.0,86.0,0.0911983032873807,False,5,943.0,18860.0,22.007001166861144,6.0,-64.0,0,False
846,96,"Corry, Connerry",5,"Silvan, Gallardo",2021-07-01,Halifax,395.0,21.0,0.05048076923076923,False,5,416.0,1664.0,4.2126582278481015,25.0,-98.0,0,False
847,96,"Corry, Connerry",5,"Silvan, Gallardo",2021-08-01,Halifax,349.0,65.0,0.1570048309178744,False,5,414.0,1242.0,3.5587392550143266,3.0,5.0,0,True
848,96,"Corry, Connerry",5,"Silvan, Gallardo",2021-09-01,Halifax,851.0,54.0,0.05966850828729282,False,5,905.0,9050.0,10.63454759106933,7.0,14.0,0,True
849,96,"Corry, Connerry",5,"Silvan, Gallardo",2021-10-01,Halifax,862.0,2.0,0.0023148148148148147,True,5,864.0,6912.0,8.018561484918793,22.0,-92.0,0,False
850,96,"Corry, Connerry",5,"Silvan, Gallardo",2021-11-01,Halifax,486.0,40.0,0.07604562737642585,False,5,526.0,10520.0,21.646090534979425,7.0,-60.0,0,False
851,96,"Corry, Connerry",5,"Silvan, Gallardo",2021-12-01,Halifax,556.0,15.0,0.02626970227670753,True,5,571.0,5139.0,9.242805755395683,23.0,-51.0,0,False
852,98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-01-01,Halifax,466.0,2.0,0.004273504273504274,True,5,468.0,6084.0,13.055793991416309,,32.0,0,True
853,98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-02-01,Halifax,771.0,73.0,0.08649289099526067,False,5,844.0,11816.0,15.325551232166019,,-4.0,0,False
854,98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-03-01,Halifax,751.0,51.0,0.06359102244389027,False,5,802.0,15238.0,20.29027962716378,,-22.0,0,False
855,98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-04-01,Halifax,737.0,1.0,0.0013550135501355014,True,5,738.0,14760.0,20.027137042062414,,18.0,0,True
856,98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-05-01,Halifax,897.0,19.0,0.02074235807860262,True,5,916.0,9160.0,10.211817168338907,3.0,-67.0,0,False
857,98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-06-01,Halifax,872.0,42.0,0.045951859956236324,True,5,914.0,2742.0,3.1444954128440368,1.0,-78.0,0,False
858,98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-07-01,Halifax,722.0,37.0,0.048748353096179184,True,5,759.0,3795.0,5.256232686980609,0.0,-21.0,0,False
859,98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-08-01,Halifax,636.0,8.0,0.012422360248447204,True,5,644.0,3864.0,6.0754716981132075,8.0,80.0,0,True
860,98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-09-01,Halifax,845.0,86.0,0.09237379162191192,False,5,931.0,17689.0,20.933727810650886,10.0,-54.0,0,False
861,98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-10-01,Halifax,798.0,8.0,0.009925558312655087,True,5,806.0,9672.0,12.1203007518797,12.0,20.0,0,True
862,98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-11-01,Halifax,824.0,56.0,0.06363636363636363,False,5,880.0,16720.0,20.29126213592233,20.0,61.0,0,True
863,98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-12-01,Halifax,937.0,45.0,0.045824847250509164,True,5,982.0,2946.0,3.144076840981857,2.0,-93.0,0,False
864,99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-01-01,Halifax,790.0,10.0,0.0125,True,5,800.0,11200.0,14.177215189873417,,54.0,0,True
865,99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-02-01,Halifax,827.0,85.0,0.09320175438596491,False,5,912.0,8208.0,9.92503022974607,,-21.0,0,False
866,99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-03-01,Halifax,695.0,63.0,0.08311345646437995,False,5,758.0,6822.0,9.815827338129496,,36.0,0,True
867,99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-04-01,Halifax,432.0,79.0,0.15459882583170254,False,5,511.0,6132.0,14.194444444444445,,60.0,0,True
868,99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-05-01,Halifax,776.0,64.0,0.0761904761904762,False,5,840.0,8400.0,10.824742268041238,27.0,-63.0,0,False
869,99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-06-01,Halifax,400.0,53.0,0.11699779249448124,False,5,453.0,8154.0,20.385,27.0,-65.0,0,False
870,99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-07-01,Halifax,838.0,52.0,0.058426966292134834,False,5,890.0,18690.0,22.30310262529833,9.0,63.0,0,True
871,99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-08-01,Halifax,753.0,75.0,0.09057971014492754,False,5,828.0,5796.0,7.697211155378486,1.0,-17.0,0,False
872,99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-09-01,Halifax,883.0,37.0,0.04021739130434782,True,5,920.0,16560.0,18.754246885617214,7.0,48.0,0,True
873,99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-10-01,Halifax,903.0,12.0,0.013114754098360656,True,5,915.0,15555.0,17.225913621262457,1.0,-34.0,0,False
874,99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-11-01,Halifax,851.0,7.0,0.008158508158508158,True,5,858.0,6864.0,8.065804935370153,18.0,-60.0,0,False
875,99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-12-01,Halifax,665.0,82.0,0.10977242302543508,False,5,747.0,5976.0,8.986466165413534,4.0,96.0,0,True
876,101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-01-01,Halifax,568.0,18.0,0.030716723549488054,True,5,586.0,8790.0,15.475352112676056,,14.0,0,True
877,101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-02-01,Halifax,817.0,37.0,0.04332552693208431,True,5,854.0,13664.0,16.724602203182375,,-81.0,0,False
878,101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-03-01,Halifax,426.0,78.0,0.15476190476190477,False,5,504.0,8568.0,20.112676056338028,,31.0,0,True
879,101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-04-01,Halifax,894.0,57.0,0.05993690851735016,False,5,951.0,5706.0,6.382550335570469,,-74.0,0,False
880,101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-05-01,Halifax,566.0,16.0,0.027491408934707903,True,5,582.0,6402.0,11.31095406360424,26.0,-41.0,0,False
881,101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-06-01,Halifax,812.0,39.0,0.045828437132784956,True,5,851.0,8510.0,10.480295566502463,9.0,-93.0,0,False
882,101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-07-01,Halifax,598.0,48.0,0.07430340557275542,False,5,646.0,5168.0,8.642140468227424,21.0,37.0,0,True
883,101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-08-01,Halifax,668.0,45.0,0.06311360448807854,False,5,713.0,10695.0,16.010479041916167,0.0,1.0,0,True
884,101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-09-01,Halifax,471.0,28.0,0.056112224448897796,False,5,499.0,2994.0,6.356687898089172,9.0,-77.0,0,False
885,101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-10-01,Halifax,697.0,61.0,0.08047493403693931,False,5,758.0,9096.0,13.050215208034434,14.0,31.0,0,True
886,101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-11-01,Halifax,725.0,32.0,0.04227212681638045,True,5,757.0,6813.0,9.397241379310344,14.0,-49.0,0,False
887,101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-12-01,Halifax,619.0,31.0,0.047692307692307694,True,5,650.0,1950.0,3.150242326332795,0.0,-10.0,0,False
888,102,"Melessa, Paulich",4,"Dorian, Swallow",2021-01-01,Halifax,416.0,3.0,0.007159904534606206,True,5,419.0,2095.0,5.0360576923076925,,-70.0,0,False
889,102,"Melessa, Paulich",4,"Dorian, Swallow",2021-02-01,Halifax,705.0,3.0,0.00423728813559322,True,5,708.0,11328.0,16.068085106382977,,90.0,0,True
890,102,"Melessa, Paulich",4,"Dorian, Swallow",2021-03-01,Halifax,835.0,52.0,0.058624577226606536,False,5,887.0,16853.0,20.183233532934132,,80.0,0,True
891,102,"Melessa, Paulich",4,"Dorian, Swallow",2021-04-01,Halifax,649.0,5.0,0.00764525993883792,True,5,654.0,7848.0,12.092449922958398,,5.0,0,True
892,102,"Melessa, Paulich",4,"Dorian, Swallow",2021-05-01,Halifax,888.0,25.0,0.027382256297918947,True,5,913.0,8217.0,9.253378378378379,6.0,57.0,0,True
893,102,"Melessa, Paulich",4,"Dorian, Swallow",2021-06-01,Halifax,897.0,9.0,0.009933774834437087,True,5,906.0,5436.0,6.0602006688963215,17.0,86.0,0,True
894,102,"Melessa, Paulich",4,"Dorian, Swallow",2021-07-01,Halifax,569.0,14.0,0.024013722126929673,True,5,583.0,3498.0,6.147627416520211,11.0,80.0,0,True
895,102,"Melessa, Paulich",4,"Dorian, Swallow",2021-08-01,Halifax,819.0,31.0,0.036470588235294116,True,5,850.0,17850.0,21.794871794871796,17.0,84.0,0,True
896,102,"Melessa, Paulich",4,"Dorian, Swallow",2021-09-01,Halifax,747.0,24.0,0.0311284046692607,True,5,771.0,14649.0,19.610441767068274,16.0,-93.0,0,False
897,102,"Melessa, Paulich",4,"Dorian, Swallow",2021-10-01,Halifax,839.0,38.0,0.043329532497149374,True,5,877.0,14909.0,17.769964243146603,16.0,-51.0,0,False
898,102,"Melessa, Paulich",4,"Dorian, Swallow",2021-11-01,Halifax,661.0,34.0,0.04892086330935252,True,5,695.0,6255.0,9.462934947049924,16.0,-89.0,0,False
899,102,"Melessa, Paulich",4,"Dorian, Swallow",2021-12-01,Halifax,837.0,35.0,0.040137614678899085,True,5,872.0,4360.0,5.209080047789725,8.0,50.0,0,True
900,106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-01-01,Halifax,419.0,20.0,0.04555808656036447,True,5,439.0,4390.0,10.477326968973747,,-63.0,0,False
901,106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-02-01,Halifax,977.0,12.0,0.012133468149646108,True,5,989.0,20769.0,21.257932446264075,,-99.0,0,False
902,106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-03-01,Halifax,692.0,17.0,0.023977433004231313,True,5,709.0,6381.0,9.221098265895954,,71.0,0,True
903,106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-04-01,Halifax,820.0,57.0,0.06499429874572406,False,5,877.0,14909.0,18.181707317073172,,-45.0,0,False
904,106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-05-01,Halifax,798.0,39.0,0.04659498207885305,True,5,837.0,5022.0,6.293233082706767,18.0,82.0,0,True
905,106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-06-01,Halifax,601.0,50.0,0.07680491551459294,False,5,651.0,13671.0,22.747088186356073,2.0,-17.0,0,False
906,106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-07-01,Halifax,358.0,45.0,0.11166253101736973,False,5,403.0,4030.0,11.256983240223464,25.0,22.0,0,True
907,106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-08-01,Halifax,623.0,48.0,0.07153502235469449,False,5,671.0,8052.0,12.924558587479936,1.0,-31.0,0,False
908,106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-09-01,Halifax,458.0,53.0,0.10371819960861056,False,5,511.0,10731.0,23.430131004366814,2.0,76.0,0,True
909,106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-10-01,Halifax,882.0,13.0,0.01452513966480447,True,5,895.0,3580.0,4.058956916099773,0.0,-16.0,0,False
910,106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-11-01,Halifax,396.0,79.0,0.16631578947368422,False,5,475.0,1900.0,4.797979797979798,27.0,-4.0,0,False
911,106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-12-01,Halifax,910.0,14.0,0.015151515151515152,True,5,924.0,14784.0,16.246153846153845,24.0,43.0,0,True
912,112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-01-01,Halifax,,,,False,5,,,,,,0,False
913,112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-02-01,Halifax,,,,False,5,,,,,,0,False
914,112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-03-01,Halifax,,,,False,5,,,,,,0,False
915,112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-04-01,Halifax,,,,False,5,,,,,,0,False
916,112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-05-01,Halifax,576.0,79.0,0.12061068702290076,False,5,655.0,5240.0,9.097222222222221,13.0,86.0,0,True
917,112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-06-01,Halifax,402.0,30.0,0.06944444444444445,False,5,432.0,3024.0,7.522388059701493,27.0,44.0,0,True
918,112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-07-01,Halifax,883.0,37.0,0.04021739130434782,True,5,920.0,10120.0,11.46092865232163,5.0,32.0,0,True
919,112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-08-01,Halifax,546.0,72.0,0.11650485436893204,False,5,618.0,9270.0,16.978021978021978,15.0,62.0,0,True
920,112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-09-01,Halifax,647.0,11.0,0.016717325227963525,True,5,658.0,1974.0,3.051004636785162,20.0,51.0,0,True
921,112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-10-01,Halifax,388.0,32.0,0.0761904761904762,False,5,420.0,2100.0,5.412371134020619,18.0,-60.0,0,False
922,112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-11-01,Halifax,541.0,43.0,0.07363013698630137,False,5,584.0,3504.0,6.476894639556377,6.0,-36.0,0,False
